ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code
JX4895Mr078YDiTsPRwWEA,Good Stuff,5.0,1,,,False,Restaurants,restaurants,37.7402929,-122.3968094,US,CA,San Francisco,94124
KRcMsXmeILmC8OXmcXOQgA,Picaro,4.0,1616,$$,"['delivery', 'pickup']",False,"Spanish, Basque, Tapas Bars","spanish, basque, tapas",37.765051,-122.42246,US,CA,San Francisco,94103
qxDLT24j7-LxPb7lzRXxCg,Pho Nation,4.5,22,,"['delivery', 'pickup']",False,Vietnamese,vietnamese,37.73166,-122.4056,US,CA,San Francisco,94134
qKmtzhb79_GSCDdq8Bf2wA,Kusan Uyghur Cuisine,5.0,6,,"['delivery', 'pickup']",False,"Halal, Asian Fusion, Middle Eastern","halal, asianfusion, mideastern",37.736819,-122.405298,US,CA,San Francisco,94124
Wpu06GbaMorLXfbN5s0spg,Mission Street Oyster Bar & Seafood Restaurant,4.0,617,$$,"['delivery', 'restaurant_reservation', 'pickup']",False,"Seafood, Fish & Chips","seafood, fishnchips",37.76057,-122.41954,US,CA,San Francisco,94110
r7RwvYMwxDuK3u26fHbYDA,Limon Rotisserie,4.0,3221,$$,"['pickup', 'delivery']",False,"Peruvian, Tapas/Small Plates","peruvian, tapasmallplates",37.7570514,-122.416461,US,CA,San Francisco,94110
xQQ3qLbjxI4DwQoFLWqsNA,El Rinconcito Nicaraguense,4.0,49,$$,['delivery'],False,Nicaraguan,nicaraguan,37.74996,-122.41788,US,CA,San Francisco,94110
TIvMX0RWgx15o5zwfWe2Pw,Schlok’s,4.5,3,,,False,"Pop-Up Restaurants, Bagels","popuprestaurants, bagels",37.790938,-122.434436,US,CA,San Francisco,94115
xalJwUiV9oMDCHCc6kZhqg,SSAL,4.5,126,$$$,['delivery'],False,Korean,korean,37.79728333,-122.421945,US,CA,San Francisco,94109
9BxwybESMtcZsXBO0K-axA,Berber,4.5,259,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Mediterranean, Moroccan, Lounges","mediterranean, moroccan, lounges",37.79611886,-122.42216912,US,CA,San Francisco,94109
2Mf1yO8mWcUMdnwDpSzWww,MAC'D,4.0,284,$$,"['pickup', 'delivery']",False,Comfort Food,comfortfood,37.7962,-122.42211,US,CA,San Francisco,94109
sec_72MjQnif4OvsqJ2pUA,Macondray,4.5,66,$$,['delivery'],False,"Cocktail Bars, American (Traditional)","cocktailbars, tradamerican",37.797113,-122.422249,US,CA,San Francisco,94109
ziVej4oW2JpUConTE_Y_mg,Nick's Crispy Tacos,4.0,3384,$$,"['pickup', 'delivery']",False,"Mexican, Sports Bars","mexican, sportsbars",37.79607,-122.42196,US,CA,San Francisco,94109
PDhfVvcVXgBinZf5I6s1KQ,The Codmother Fish & Chips,4.5,3009,$$,"['pickup', 'delivery']",False,"British, Fish & Chips, Seafood","british, fishnchips, seafood",37.8072702557489,-122.417093771758,US,CA,San Francisco,94133
yPcl46f-zZNmTC7XjPAI4A,Souvla,4.0,99,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.80038,-122.44092,US,CA,San Francisco,94123
hnoOXDcgN4xqLOU6lplGXg,Street Restaurant and Bar,4.0,636,$$,['delivery'],False,American (New),newamerican,37.7964394,-122.4220352,US,CA,San Francisco,94109
kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1418,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102
xv8dq_jBNfQkHeX2wJGlAg,Coqueta,4.0,2114,$$$,"['pickup', 'delivery']",False,"Spanish, Tapas/Small Plates","spanish, tapasmallplates",37.798588,-122.396639,US,CA,San Francisco,94111
kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,24,,"['pickup', 'delivery']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111
QQkroHtwS96-dzMpT4a-DA,Delarosa,4.0,1578,$$,['restaurant_reservation'],False,"Italian, Cocktail Bars, Pizza","italian, cocktailbars, pizza",37.800287,-122.439110224537,US,CA,San Francisco,94123
vmZ-bgnM5B76NUpegAjy1g,Hotbird,4.5,131,,,False,"Sandwiches, Chicken Shop, Burgers","sandwiches, chickenshop, burgers",37.7768004184036,-122.416263845447,US,CA,San Francisco,94103
zkVm2lMNdKWfbE4Uo1tMeA,Abrazo,4.5,71,,['delivery'],False,"Spanish, American (New), Seafood","spanish, newamerican, seafood",37.7994,-122.41888,US,CA,San Francisco,94109
_TVBDjUzNKi4HEmUT4yPGA,KAIYŌ,4.0,327,,"['delivery', 'restaurant_reservation']",False,"Japanese, Peruvian, Cocktail Bars","japanese, peruvian, cocktailbars",37.79801,-122.42967,US,CA,San Francisco,94123
KA-P3d2NcbJy5SQN-vCzPA,Aria Korean Street Food,4.0,891,$$,"['pickup', 'delivery']",False,"Korean, Tapas/Small Plates, Chicken Shop","korean, tapasmallplates, chickenshop",37.78655,-122.41795,US,CA,San Francisco,94109
Rx1jsWM0Ja8DIBTJhL0hNQ,Matterhorn Restaurant & Bakery,4.5,46,,,False,"Modern European, Fondue","modern_european, fondue",37.797199,-122.423964,US,CA,San Francisco,94109
e2aA95s3lbjHu4jza-l-eA,Serafina,5.0,20,,"['pickup', 'delivery']",False,Italian,italian,37.796928,-122.415427,US,CA,San Francisco,94109
dTWMVRcMVC4zynbFQC7A2A,Seven Hills,4.5,1058,$$$,,False,"Italian, Seafood, Wine Bars","italian, seafood, wine_bars",37.7981712,-122.4186984,US,CA,San Francisco,94109
FL0mwMm33o05MX-gvmX_kA,Miguelito's,5.0,24,,,False,"Pop-Up Restaurants, Mexican","popuprestaurants, mexican",37.7994,-122.41888,US,CA,San Francisco,94109
oT08T3Vpn1I7jDmrBBRMTw,House of Prime Rib,4.0,7247,$$$,,False,"American (Traditional), Steakhouses, Wine Bars","tradamerican, steak, wine_bars",37.79338,-122.4225,US,CA,San Francisco,94109
DgfhciOcB9X7SXFFQR7t9w,Blue Barn Gourmet,4.0,545,$$,['delivery'],False,"Salad, Delis, Sandwiches","salad, delis, sandwiches",37.797486,-122.422348,US,CA,San Francisco,94109
s6qUvb3LGcQtS38AG2i74Q,Lord Stanley,4.0,299,$$$,['delivery'],False,"Modern European, American (New)","modern_european, newamerican",37.7958004086749,-122.421939410269,US,CA,San Francisco,94109
qPTvIlJ5NSW23KjjtHltPQ,The Little Chihuahua,3.5,61,,,False,Mexican,mexican,37.7902325921,-122.420717778,US,CA,San Francisco,94109
7kp4bobus_2hVlj5Hlv73A,Fiorella -Polk,3.5,130,$$,"['pickup', 'delivery']",False,"Pizza, Italian","pizza, italian",37.79749,-122.4218,US,CA,San Francisco,94109
8dUaybEPHsZMgr1iKgqgMQ,Sotto Mare Oysteria & Seafood,4.5,3843,$$,"['pickup', 'delivery']",False,"Seafood, Italian, Bars","seafood, italian, bars",37.79979,-122.40834,US,CA,San Francisco,94133
cCVR9W_L2rqexfKAjfBTzQ,Routier,5.0,15,,,False,French,french,37.78789,-122.440595,US,CA,San Francisco,94115
FqYg7BcsryLFiUTknxpQpw,Harris' Restaurant,4.0,1859,$$$$,,False,Steakhouses,steak,37.79508,-122.42287,US,CA,San Francisco,94109
K9XVDlPNhrrSVEJN7uWqJQ,The Italian Homemade Company,4.5,1548,$$,"['pickup', 'delivery']",False,"Italian, Pasta Shops, International Grocery","italian, pastashops, intlgrocery",37.801752,-122.411851,US,CA,San Francisco,94133
xO2V0wkXP3Na-mWhLo1ZxQ,Cocotte,4.0,539,$$$,['pickup'],False,French,french,37.7948581,-122.4183072,US,CA,San Francisco,94109
__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.413565,US,CA,San Francisco,94109
sQavxElZ71EGMrQ1zktn8Q,Leopold's,4.5,1047,$$,"['pickup', 'delivery']",False,"German, Austrian, Bars","german, austrian, bars",37.79892,-122.42207,US,CA,San Francisco,94109
I8T8aoAsFQYwQiRvLBayFA,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,4.5,1230,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Italian, Pizza","italian, pizza",37.79852,-122.40739,US,CA,San Francisco,94133
NwqdohySKrDnK0RsAde9UA,Hot Sauce and Panko,4.5,1176,$$,"['pickup', 'delivery']",False,"Chicken Wings, Waffles, Sandwiches","chicken_wings, waffles, sandwiches",37.794505,-122.417957,US,CA,San Francisco,94109
cvWuRzkFcf5KrEBiZEoYEA,Bask,4.0,665,$$,"['pickup', 'restaurant_reservation']",False,"Basque, Spanish, Tapas Bars","basque, spanish, tapas",37.7962703,-122.4041447,US,CA,San Francisco,94111
OCk8JFBaOw_p2EY6mi5iLQ,Amélie,4.0,1353,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Wine Bars, Lounges, French","wine_bars, lounges, french",37.7931200864529,-122.420906547632,US,CA,San Francisco,94109
FRpULkKmvD9caSKabQzq5w,The Italian Homemade Company,4.5,973,$$,"['pickup', 'delivery']",False,"Italian, Pasta Shops, Desserts","italian, pastashops, desserts",37.79742,-122.43097,US,CA,San Francisco,94123
QZQGRJZ4bZCmNoXjs3z1XQ,State Bird Provisions,4.0,2777,$$$,['delivery'],False,"Tapas/Small Plates, American (New), Desserts","tapasmallplates, newamerican, desserts",37.78374,-122.433005,US,CA,San Francisco,94115
WOVHQYzSAdyXYOiYDTmujQ,The Bird,4.0,1923,$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.78724,-122.39995,US,CA,San Francisco,94105
1pq5mmp71nXWBK_jG9VxHg,Golden Star Vietnamese Restaurant,4.0,1233,$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.7945505827665,-122.405742555857,US,CA,San Francisco,94108
VBWSJA_ljUoqB0voZFbJFQ,The Patio,4.5,73,,"['pickup', 'delivery']",False,"Wine Bars, American (New), Venues & Event Spaces","wine_bars, newamerican, venues",37.79976,-122.44082,US,CA,San Francisco,94123
SIlvau33Tsp5IuEEmGf46A,Amarena,4.0,590,$$,"['pickup', 'delivery']",False,Italian,italian,37.7976935,-122.4202447,US,CA,San Francisco,94109
XR4giIOCQ5D-mxtOPUUY_Q,Palette Tea House,4.0,657,,"['pickup', 'delivery', 'restaurant_reservation']",False,"Dim Sum, Seafood, Cantonese","dimsum, seafood, cantonese",37.80585,-122.42292,US,CA,San Francisco,94109
Cj9Orl6DQnOR75qT-l3jCA,Aux Delices Vietnamese Restaurant,4.0,741,$$,"['pickup', 'delivery']",False,Vietnamese,vietnamese,37.79822,-122.42253,US,CA,San Francisco,94109
t6TROjhvQzXJEhjI_nm08g,Ly's Vietnamese Cuisine,4.5,467,$$,['pickup'],False,Vietnamese,vietnamese,37.80029,-122.43063,US,CA,San Francisco,94123
ykvr3ib1gHQHI4tznSn8iA,Wayfare Tavern,4.0,3944,$$$,"['pickup', 'delivery']",False,American (Traditional),tradamerican,37.794169,-122.402359,US,CA,San Francisco,94111
PsY5DMHxa5iNX_nX0T-qPA,Kokkari Estiatorio,4.5,4549,$$$,"['pickup', 'delivery']",False,"Greek, Mediterranean","greek, mediterranean",37.796996,-122.399661,US,CA,San Francisco,94111
eI0DpD2Xx8hFlk7eAdFCqQ,Swan Oyster Depot,4.0,2874,$$,['delivery'],False,Seafood,seafood,37.79083,-122.42097,US,CA,San Francisco,94109
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,4.5,891,$$,"['pickup', 'delivery']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78601,-122.42858,US,CA,San Francisco,94115
-c4PVZ6ceySFd4DiVAuoBQ,Little Original Joe's,4.0,37,,,False,"Pizza, Italian, Beer, Wine & Spirits","pizza, italian, beer_and_wine",37.736583,-122.470316,US,CA,San Francisco,94127
T_8tOL18qiwy9VYR4mnl4Q,Do Eat Restaurant,4.5,14,,"['pickup', 'delivery']",False,Chinese,chinese,37.72546,-122.43389,US,CA,San Francisco,94112
IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,13,,,False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110
dWT3YCEWtLdkuj64ud5GLg,Gentilly,4.5,96,$$,"['pickup', 'delivery']",False,"Southern, American (New), Cajun/Creole","southern, newamerican, cajun",37.7209412091022,-122.437894270089,US,CA,San Francisco,94112
_1pt3zjz2Om9QC3OUSuTtA,Mahila,4.0,156,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,Malaysian,malaysian,37.750925,-122.4342714,US,CA,San Francisco,94114
HgwZt2453wZg3Uc3sYFGMQ,Chicken Dog Bagels,5.0,5,,,False,"Pop-Up Restaurants, Bagels","popuprestaurants, bagels",37.744075,-122.420555,US,CA,San Francisco,94110
1dwJK21zm7cuhUKdROWJXQ,Taqueria Guadalajara,4.0,995,$,['delivery'],False,Mexican,mexican,37.7212907373905,-122.437459006906,US,CA,San Francisco,94112
gN4Jrrv8AaCrOSr8Y1JK5w,Man vs Fries,4.0,38,,"['pickup', 'delivery']",False,"Mexican, Pop-Up Restaurants","mexican, popuprestaurants",37.7474,-122.41794,US,CA,San Francisco,94110
wxzx3duu1c0CcomzEOvfOQ,The Front Porch,4.0,2880,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Southern, Cajun/Creole, American (Traditional)","southern, cajun, tradamerican",37.7438,-122.422035,US,CA,San Francisco,94110
RTMeCUm9y6Lsz6TGGERPGg,Flour & Water Pasta Shop,5.0,1,,,False,"Salad, Pasta Shops, Sandwiches","salad, pastashops, sandwiches",37.759246,-122.411045,US,CA,San Francisco,94110
8kck3-K4zYKTJbJko0JlXQ,Farmhouse Kitchen Thai Cuisine,4.0,2673,$$,"['pickup', 'delivery']",False,"Thai, Comfort Food","thai, comfortfood",37.760192883932795,-122.4114188698492,US,CA,San Francisco,94110
rXZAemGGNu9fdQWx5JqWQg,Hwaro,4.0,213,$$,"['pickup', 'delivery']",False,"Korean, Chicken Wings","korean, chicken_wings",37.72564,-122.4343,US,CA,San Francisco,94112
BI40rGhpngLNPacrjWpseQ,Dumpling Kitchen,4.0,1629,$$,"['pickup', 'delivery']",False,Chinese,chinese,37.7423,-122.48701,US,CA,San Francisco,94116
5sBKlZlsTFZqNnVAPjzUoQ,Go Go 7,4.5,278,$$,['delivery'],False,Korean,korean,37.724133,-122.4566716,US,CA,San Francisco,94112
ojU7d4hPltcSrWGS1zYP7A,Keith's Chicken N Waffles,4.5,717,$$,['pickup'],False,"Southern, Soul Food, Waffles","southern, soulfood, waffles",37.6868567,-122.4695859,US,CA,Daly City,94014
SxHKYiRVnMd9BnTEaEB-FA,Chic n' Time,5.0,4,,"['pickup', 'delivery']",False,"Chicken Shop, Noodles, Asian Fusion","chickenshop, noodles, asianfusion",37.759907,-122.421268,US,CA,San Francisco,94110
PgJV1wOtwTuoUz_n5Mcyxw,Tacos El Patrón,4.0,431,$$,['delivery'],False,Tacos,tacos,37.748949,-122.416138,US,CA,San Francisco,94110
u-m_SPWmlq9AMesL0QVszA,India Gourmet,4.0,8,$,,False,"Indian, Food Stands","indpak, foodstands",37.72856,-122.47688,US,CA,San Francisco,94132
EP7wWVVI0oPckKgm6bHQzg,RakiRaki by Junya Watanabe,3.5,241,,"['pickup', 'delivery']",False,"Ramen, Sushi Bars","ramen, sushi",37.7444,-122.420922,US,CA,San Francisco,94110
2EGucgCJbPhkHjPTnZCzrg,El Farolito,4.0,680,$,['delivery'],False,Mexican,mexican,37.7211151123047,-122.437164306641,US,CA,San Francisco,94112
4rXyiTBn0b9xiuKkHoJ32g,Señor Sisig,4.0,199,$$,['delivery'],False,Filipino,filipino,37.757154,-122.421326,US,CA,San Francisco,94110
xYLz336Fq_VsLq6qgJ654Q,Stix,4.5,174,$,['delivery'],False,"Bubble Tea, Korean, Hot Dogs","bubbletea, korean, hotdog",37.742616,-122.4809192,US,CA,San Francisco,94116
wgxOKHZPprR9Ihgr2y-OQQ,Emmy's Spaghetti Shack,4.0,569,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,Italian,italian,37.7451515,-122.4205093,US,CA,San Francisco,94110
QnJblnCp-mVsm5HVxcC0ig,The Mango Tree,4.5,13,,"['restaurant_reservation', 'pickup', 'delivery']",False,"Bars, Korean","bars, korean",37.74211,-122.49121,US,CA,San Francisco,94116
yEn0YT1wMC6hR7CVRX956w,Hawaiian Drive Inn,4.0,395,$,['delivery'],False,"Hawaiian, Barbeque","hawaiian, bbq",37.72097,-122.43719,US,CA,San Francisco,94112
0A_ZUL5r8wwL1oWnzmqSog,Komaaj,5.0,52,,"['pickup', 'delivery']",False,"Persian/Iranian, Diners, Cafes","persian, diners, cafes",37.7489738,-122.4172932,US,CA,San Francisco,94110
rlJntikl6JesFV-gb3eQYA,Le P'tit Laurent,4.0,766,$$$,['delivery'],False,French,french,37.7343618158181,-122.433787985458,US,CA,San Francisco,94131
5PzrfsdClyKipu3La3F20g,Bart Grocery & BBQ,4.5,850,$,['delivery'],False,"Grocery, Korean, Barbeque","grocery, korean, bbq",37.70578,-122.4641,US,CA,Daly City,94014
qp5AET3U6_BG1fM4TkPvng,Beep's Burgers,4.0,740,$$,,False,Burgers,burgers,37.72317,-122.45391,US,CA,San Francisco,94112
VcJzpsjaPi8HZ8zXI6GMOQ,Dear Inga,4.5,68,$$$,['delivery'],False,"Cocktail Bars, Hungarian, Modern European","cocktailbars, hungarian, modern_european",37.76183,-122.42292,US,CA,San Francisco,94110
eP9AMShgdcVahaVtvYsEaQ,Red's House SF,4.5,53,,"['pickup', 'delivery']",False,"Caribbean, Pop-Up Restaurants","caribbean, popuprestaurants",37.6878144,-122.4693472,US,CA,Daly City,94101
gcwl3UwaL_ogpYlgg8qdzQ,Amami Sushi Bistro,4.5,92,,"['pickup', 'delivery']",False,Sushi Bars,sushi,37.72715,-122.43271,US,CA,San Francisco,94112
IEcPu1HtVJfmPrRSGVMXiQ,3rd Cousin,4.0,291,$$$,['pickup'],False,American (New),newamerican,37.73907,-122.41366,US,CA,San Francisco,94110
RGeS1J38e5PmDOiGS-7bOA,Shish Ke Baba,5.0,287,$$,['delivery'],False,"Kebab, Turkish, Mediterranean","kebab, turkish, mediterranean",37.742213,-122.423143,US,CA,San Francisco,94110
kKm6pi-NazSJArAyVNH7RA,Noodle Station,4.0,146,$$,"['pickup', 'delivery']",False,"Asian Fusion, Noodles","asianfusion, noodles",37.70749,-122.45575,US,CA,Daly City,94014
q1Mv7oQSOorl4a9zbtl-rQ,Marugame Udon,4.0,1825,$$,"['pickup', 'delivery']",False,"Japanese, Noodles","japanese, noodles",37.727494,-122.476531,US,CA,San Francisco,94132
rKBJs9Pifk5k7FvGYG2GXw,Uncle Tetsu,4.0,66,,,False,"Bakeries, Desserts, Japanese","bakeries, desserts, japanese",37.72803789225965,-122.47689990212777,US,CA,San Francisco,94132
GyGNciKqyJ3ELHmw9jMeRA,Souvla,4.0,380,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.76082,-122.42181,US,CA,San Francisco,94110
73VFNuKCwyDzkvyPZ0pIUA,Pampanguena Cuisine,4.5,342,$$,['delivery'],False,Filipino,filipino,37.7270576,-122.4327544,US,CA,San Francisco,94112
9O4Y33B0JI2z9s_NsXNpGg,Peaches Patties,4.5,66,$$,['delivery'],False,Caribbean,caribbean,37.750142,-122.414113,US,CA,San Francisco,94110
vsiJDU-0_cdYrf1Otawtbw,Piqueo's,4.0,681,$$$,['delivery'],False,"Latin American, Peruvian","latin, peruvian",37.7387299,-122.41407,US,CA,San Francisco,94110
HlDkf_7TxPLaPn882N1Nxw,Base Camp,5.0,47,,"['restaurant_reservation', 'pickup', 'delivery']",False,Himalayan/Nepalese,himalayan,37.75873,-122.41502,US,CA,San Francisco,94110
mvPT__X1KlyDx78Ol2E4dQ,Brazuca Grill,5.0,8,,,False,"Brazilian, Food Trucks","brazilian, foodtrucks",37.7580894,-122.3916149,US,CA,San Francisco,94107
cCVe4vppMNYQf9vguaf9Eg,Seafood Station,5.0,25,$$,,False,"Seafood, Cajun/Creole, American (New)","seafood, cajun, newamerican",37.73901,-122.41446,US,CA,San Francisco,94110
1toCkhuD0b57iFotMu3XEQ,La Ciccia,4.5,1115,$$$,['delivery'],False,"Seafood, Sardinian","seafood, sardinian",37.7420027017,-122.426627318,US,CA,San Francisco,94131
JWejPF1dVW29p2MZHUdw1A,Pakwan Restaurant,4.0,351,$$,['delivery'],False,"Halal, Indian, Pakistani","halal, indpak, pakistani",37.723777,-122.45397,US,CA,San Francisco,94112
lgD2BDiMtW3UhM6rk3IUNw,Chicken as Cluck,4.0,161,$$,"['pickup', 'delivery']",False,"Chicken Shop, Food Delivery Services","chickenshop, fooddeliveryservices",37.7505862896473,-122.395178442908,US,CA,San Francisco,94124
NWu1cDtYArkjWw2F8PzU9Q,Spiazzo Ristorante,4.0,689,$$,"['restaurant_reservation', 'pickup']",False,"Italian, Seafood, Gluten-Free","italian, seafood, gluten_free",37.74035,-122.46588,US,CA,San Francisco,94127
wEpiKz--Z2b1q_FSCCNiow,Lolinda,4.0,2011,$$$,['delivery'],False,"Steakhouses, Tapas/Small Plates, Latin American","steak, tapasmallplates, latin",37.7566658,-122.419116,US,CA,San Francisco,94110
AjQYQsVEJQUOXnddE-2WIw,Seoul Train,4.0,2,,['delivery'],False,Korean,korean,37.7501,-122.394986,US,CA,San Francisco,94124
xv8dq_jBNfQkHeX2wJGlAg,Coqueta,4.0,2114,$$$,"['pickup', 'delivery']",False,"Spanish, Tapas/Small Plates","spanish, tapasmallplates",37.798588,-122.396639,US,CA,San Francisco,94111
Qbr2JG96K6d31NqqAUxf9g,La Mar Cebichería Peruana,4.0,3806,$$$,"['pickup', 'delivery']",False,"Latin American, Seafood, Peruvian","latin, seafood, peruvian",37.7974182368553,-122.395129846558,US,CA,San Francisco,94111
kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,24,,"['pickup', 'delivery']",False,Chicken Shop,chickenshop,37.792886,-122.397979,US,CA,San Francisco,94111
PsY5DMHxa5iNX_nX0T-qPA,Kokkari Estiatorio,4.5,4549,$$$,"['pickup', 'delivery']",False,"Greek, Mediterranean","greek, mediterranean",37.796996,-122.399661,US,CA,San Francisco,94111
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster Co,4.5,6090,$$,,False,"Seafood, Seafood Markets, Live/Raw Food","seafood, seafoodmarkets, raw_food",37.795831,-122.393303,US,CA,San Francisco,94111
iZ5NUxUFQZVue7O8NBeqFg,Reem's California,5.0,1,,,False,"Arabian, Pop-Up Restaurants","arabian, popuprestaurants",37.79556,-122.393418,US,CA,San Francisco,94111
DeGdhZKXoTnyyFc8GC2BHg,Waterfront Restaurant,3.0,1196,$$$,['delivery'],False,"Seafood, American (Traditional)","seafood, tradamerican",37.7993774767812,-122.397444471717,US,CA,San Francisco,94111
cvWuRzkFcf5KrEBiZEoYEA,Bask,4.0,665,$$,"['pickup', 'restaurant_reservation']",False,"Basque, Spanish, Tapas Bars","basque, spanish, tapas",37.7962703,-122.4041447,US,CA,San Francisco,94111
7Q3QIZz5UX-JSTSKKkRqDg,Waterbar,3.5,3129,$$$,"['pickup', 'delivery']",False,"Seafood, American (New), Live/Raw Food","seafood, newamerican, raw_food",37.7904941686413,-122.389039464859,US,CA,San Francisco,94105
ykvr3ib1gHQHI4tznSn8iA,Wayfare Tavern,4.0,3944,$$$,"['pickup', 'delivery']",False,American (Traditional),tradamerican,37.794169,-122.402359,US,CA,San Francisco,94111
HVJdo4f_6MxkM_1aCAK3NA,Cotogna,4.0,1477,$$$,['delivery'],False,Italian,italian,37.7975,-122.40336,US,CA,San Francisco,94133
8Fvu6GoWT4ZPV1N_9em_-Q,Noodle Time,4.0,91,$,['delivery'],False,Vietnamese,vietnamese,37.79689,-122.40106,US,CA,San Francisco,94111
8dUaybEPHsZMgr1iKgqgMQ,Sotto Mare Oysteria & Seafood,4.5,3843,$$,"['delivery', 'pickup']",False,"Seafood, Italian, Bars","seafood, italian, bars",37.79979,-122.40834,US,CA,San Francisco,94133
bvdEOVmFuWUV0sAALc_-zw,Harborview Restaurant & Bar,4.0,473,,"['delivery', 'restaurant_reservation', 'pickup']",False,"Chinese, Lounges, Seafood","chinese, lounges, seafood",37.794959,-122.395663,US,CA,San Francisco,94111
GXUEdea6q-bULIdDEZz0yw,Saison Smokehouse,4.5,61,,,False,"American (New), Barbeque","newamerican, bbq",37.79307,-122.39212,US,CA,San Francisco,94105
I8T8aoAsFQYwQiRvLBayFA,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,4.5,1230,$$,"['pickup', 'restaurant_reservation', 'delivery']",False,"Italian, Pizza","italian, pizza",37.79852,-122.40739,US,CA,San Francisco,94133
1pq5mmp71nXWBK_jG9VxHg,Golden Star Vietnamese Restaurant,4.0,1233,$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.7945505827665,-122.405742555857,US,CA,San Francisco,94108
PNxwbgtfdpldd3CyJFIw3w,Ozumo,4.0,2325,$$$,"['delivery', 'restaurant_reservation', 'pickup']",False,"Sushi Bars, Japanese, Steakhouses","sushi, japanese, steak",37.792673,-122.392236,US,CA,San Francisco,94105
qXUzHmPdbGEt5EKSdWqbmg,Gott's Roadside,3.5,2717,$$,"['pickup', 'delivery']",False,"Ice Cream & Frozen Yogurt, Salad, Burgers","icecream, salad, burgers",37.7961786095916,-122.39410980362,US,CA,San Francisco,94111
Wd5ho0_FKk9n7uV8pSCYIg,Barbacco,4.0,1622,$$,"['pickup', 'delivery']",False,"Italian, Bars","italian, bars",37.7935921194034,-122.399338591436,US,CA,San Francisco,94111
Tttm1r5Dw1sRMCfc3EQWPw,Boulevard,4.0,2669,$$$,['delivery'],False,American (New),newamerican,37.79337,-122.39274,US,CA,San Francisco,94105
cHoNUKltOAJWSmNfsZ1h-w,Hunan Home's Restaurant,4.0,2193,$$,"['pickup', 'delivery']",False,Chinese,chinese,37.7964057922363,-122.405654907227,US,CA,San Francisco,94133
oRfws6g_zxtiYDTHtySDDQ,Little Window by Bicycle Banh Mi,4.5,46,$$,['delivery'],False,Vietnamese,vietnamese,37.8009263,-122.4022537,US,CA,San Francisco,94111
aINJgFdqCjILgZdsVttnug,Kingbob,4.0,7,,['delivery'],False,Korean,korean,37.79442,-122.40386,US,CA,San Francisco,94111
5D--FJXQHdC3kZWYm2GREg,Barcha,4.0,500,$$,"['pickup', 'delivery']",False,"Mediterranean, Tapas/Small Plates","mediterranean, tapasmallplates",37.7909966558218,-122.397482693195,US,CA,San Francisco,94105
PTFxtXS47ZVRCdZIrEWvGw,Golden Boy Pizza,4.5,3673,$,['delivery'],False,"Pizza, Italian","pizza, italian",37.7997956,-122.4080729,US,CA,San Francisco,94133
RmiAHDQ9z-qzvA7gcLsUZQ,Unco Frank’s,5.0,2,,,False,Hawaiian,hawaiian,37.797716,-122.406147,US,CA,San Francisco,94133
Z_X0WvSmh9DUxBD9xhet9Q,Sam Wo Restaurant,4.0,1082,$,"['pickup', 'delivery']",False,Chinese,chinese,37.7942543029785,-122.405113220215,US,CA,San Francisco,94108
PzPPcGVg5O4UuW5cTopJhA,BIX,4.0,1829,$$$,['delivery'],False,American (Traditional),tradamerican,37.79686,-122.40291,US,CA,San Francisco,94133
yrKFfnMSXTRuq-hkTGM9eA,Chubby Noodle,4.0,626,$$,"['delivery', 'pickup']",False,"Asian Fusion, Noodles, Chinese","asianfusion, noodles, chinese",37.7997609,-122.4085676,US,CA,San Francisco,94133
